,XLE,XLF,XLU,XLI,XLK,XLV,XLY,XLP,XLB,XOP,XHB,XME,XRT,XTL
2010-12-02,48.01988983154297,7.849244594573975,21.737939834594727,27.648855209350586,21.034990310668945,26.114091873168945,32.341827392578125,21.944393157958984,29.69080352783203,180.30479431152344,15.148032188415527,54.92376708984375,21.039783477783203,
2010-12-03,48.23240280151367,7.875185489654541,21.78669548034668,27.70582389831543,21.085975646972656,26.114091873168945,32.3591194152832,21.952011108398438,29.941598892211914,181.09104919433594,15.284505844116211,55.89525604248047,21.140918731689453,
2010-12-06,48.39360046386719,7.864809989929199,21.72401237487793,27.689552307128906,21.085975646972656,25.946104049682617,32.393707275390625,21.898679733276367,29.990140914916992,182.09185791015625,15.36638355255127,56.75598907470703,21.12333106994629,
2010-12-07,48.21040725708008,7.875185489654541,21.577741622924805,27.762807846069336,21.111478805541992,25.962902069091797,32.4110107421875,22.020587921142578,30.030593872070312,181.69862365722656,15.402775764465332,55.80152130126953,21.00901222229004,
2010-12-08,47.983253479003906,8.0048828125,21.50113296508789,27.665132522583008,21.28995132446289,25.98810577392578,32.32452392578125,22.104402542114258,29.715070724487305,179.51856994628906,15.430068016052246,54.548805236816406,20.916671752929688,
2010-12-09,48.093162536621094,8.103449821472168,21.5916748046875,27.74652099609375,21.30695152282715,26.03009605407715,32.36777114868164,22.165369033813477,29.876882553100586,180.19757080078125,15.484659194946289,55.5373420715332,21.04418182373047,
2010-12-10,48.291015625,8.176081657409668,21.675260543823242,27.998836517333984,21.40894317626953,26.282089233398438,32.480186462402344,22.20345687866211,30.135765075683594,180.7694091796875,15.602928161621094,56.06570053100586,21.167299270629883,
2010-12-13,48.701385498046875,8.170891761779785,21.779727935791016,28.015117645263672,21.366445541381836,26.324081420898438,32.32452392578125,22.20345687866211,30.29756736755371,182.02032470703125,15.675714492797852,56.41508102416992,20.863903045654297,
2010-12-14,48.474220275878906,8.098260879516602,21.8354549407959,28.145343780517578,21.400440216064453,26.592864990234375,32.315879821777344,22.310129165649414,30.273292541503906,180.51922607421875,15.584733009338379,56.38099670410156,20.780364990234375,
2010-12-15,48.21040725708008,8.030818939208984,21.64739418029785,28.031394958496094,21.315452575683594,26.508869171142578,32.21211242675781,22.332996368408203,30.11149787902832,179.69720458984375,15.484659194946289,55.63960647583008,20.806745529174805,
2010-12-16,48.4815559387207,8.041194915771484,21.842418670654297,28.340679168701172,21.349445343017578,26.69366455078125,32.44559860229492,22.53109359741211,30.394655227661133,181.01959228515625,15.6939115524292,56.22761535644531,21.13212013244629,
2010-12-17,48.49846649169922,8.085973739624023,21.955896377563477,28.25642204284668,21.3920955657959,26.739253997802734,32.49778366088867,22.566455841064453,30.633617401123047,181.13766479492188,15.787099838256836,56.945316314697266,21.184240341186523,
2010-12-20,48.81496047973633,8.091177940368652,21.98409080505371,28.248247146606445,21.409156799316406,26.730804443359375,32.68915557861328,22.54340171813965,30.731491088867188,183.822021484375,16.01777458190918,57.21015548706055,21.157737731933594,
2010-12-21,49.308128356933594,8.231758117675781,21.991138458251953,28.47730827331543,21.53709602355957,26.66326332092285,32.82833480834961,22.489593505859375,31.04140853881836,186.39895629882812,16.202308654785156,58.31234359741211,21.228410720825195,
2010-12-22,49.47742462158203,8.325480461120605,22.089811325073242,28.542757034301758,21.51151466369629,26.739253997802734,32.871822357177734,22.589509963989258,31.025096893310547,186.72103881835938,16.285343170166016,57.979122161865234,21.215160369873047,
2010-12-23,49.61728286743164,8.262998580932617,22.103912353515625,28.4854793548584,21.502981185913086,26.722362518310547,32.73264694213867,22.597206115722656,31.106657028198242,186.79263305664062,16.11003875732422,58.03038024902344,21.400678634643555,
2010-12-27,49.44061279296875,8.335892677307129,22.118011474609375,28.534570693969727,21.54562759399414,26.67170524597168,32.636966705322266,22.489593505859375,31.155593872070312,185.75469970703125,16.24843978881836,57.663002014160156,21.303503036499023,
2010-12-28,49.6246337890625,8.335892677307129,22.19554328918457,28.51820182800293,21.520038604736328,26.688594818115234,32.567359924316406,22.55108070373535,31.22084617614746,186.54208374023438,16.08235740661621,58.021846771240234,21.246078491210938,
2010-12-29,50.11779022216797,8.320270538330078,22.118011474609375,28.542757034301758,21.56268310546875,26.69703483581543,32.67176818847656,22.558765411376953,31.351327896118164,188.65379333496094,16.073129653930664,58.500301361083984,21.409509658813477,
2010-12-30,50.161949157714844,8.29423999786377,22.08277130126953,28.493671417236328,21.51151466369629,26.60416030883789,32.61085891723633,22.520339965820312,31.351327896118164,188.3316650390625,16.08235740661621,58.9702262878418,21.52436065673828,
2010-12-31,50.23554992675781,8.304651260375977,22.089811325073242,28.526386260986328,21.48591423034668,26.595718383789062,32.54127502441406,22.528024673461914,31.326873779296875,188.79693603515625,16.045448303222656,58.76517868041992,21.360931396484375,
2011-01-03,50.610939025878906,8.486886024475098,22.19554328918457,28.730911254882812,21.72474479675293,26.840566635131836,32.92400360107422,22.558765411376953,31.579700469970703,190.7654266357422,16.285343170166016,59.918575286865234,21.515522003173828,
2011-01-04,50.176673889160156,8.476472854614258,22.301259994506836,28.69000816345215,21.810041427612305,26.925003051757812,32.7413444519043,22.49728012084961,31.367652893066406,189.08328247070312,15.990090370178223,59.47429656982422,21.113574981689453,
2011-01-05,50.37541580200195,8.575400352478027,22.16029930114746,28.83725929260254,21.937978744506836,26.984098434448242,33.011009216308594,22.504962921142578,31.44106101989746,189.7274627685547,16.211536407470703,59.875877380371094,21.095901489257812,
2011-01-06,49.896968841552734,8.51812744140625,22.181442260742188,28.788179397583008,22.065927505493164,27.093854904174805,32.81093215942383,22.4281063079834,31.277938842773438,188.79693603515625,16.32225799560547,59.132545471191406,20.79554557800293,
2011-01-07,50.257625579833984,8.445230484008789,22.258975982666016,28.845436096191406,21.96356964111328,27.07697296142578,32.793540954589844,22.31281089782715,31.245311737060547,189.4769744873047,16.39607048034668,58.84208297729492,20.733694076538086,
2011-01-10,50.05890655517578,8.424408912658691,22.1391544342041,28.8863525390625,21.980628967285156,27.00098991394043,32.76742935180664,22.328184127807617,31.286087036132812,190.2643280029297,16.340709686279297,58.85060119628906,20.91922378540039,
2011-01-11,50.89064025878906,8.455645561218262,22.174394607543945,28.992692947387695,21.946514129638672,27.13607406616211,32.758731842041016,22.31281089782715,31.538925170898438,192.3760223388672,16.55292320251465,60.567955017089844,20.65419578552246,
2011-01-12,51.58988952636719,8.596224784851074,22.28717041015625,29.22993278503418,22.142688751220703,27.279613494873047,32.83702087402344,22.49728012084961,31.84885025024414,194.2013702392578,16.728235244750977,60.65338897705078,20.84854507446289,
2011-01-13,51.44268035888672,8.570191383361816,22.266027450561523,29.262666702270508,22.125638961791992,27.13607406616211,32.78484344482422,22.54340171813965,31.571537017822266,193.62869262695312,16.626737594604492,59.86732482910156,20.77345848083496,
2011-01-14,52.002079010009766,8.70556640625,22.371753692626953,29.377187728881836,22.321813583374023,27.169849395751953,32.984893798828125,22.54340171813965,31.644941329956055,195.3824920654297,16.949678421020508,58.59429168701172,20.769039154052734,
2011-01-18,52.32594680786133,8.653499603271484,22.428146362304688,29.589887619018555,22.34740447998047,27.271163940429688,33.080589294433594,22.558765411376953,31.816226959228516,197.02886962890625,16.90354347229004,59.636653900146484,20.7469539642334,
2011-01-19,51.69294738769531,8.46085262298584,22.371753692626953,29.279020309448242,22.185335159301758,27.085420608520508,32.750038146972656,22.512649536132812,31.082199096679688,194.27296447753906,16.49756622314453,57.51774978637695,20.548185348510742,
2011-01-20,51.32490921020508,8.5025053024292,22.540916442871094,29.131776809692383,22.065927505493164,27.15296173095703,32.81962203979492,22.627944946289062,30.64177894592285,191.01602172851562,16.479110717773438,57.01365280151367,20.74253273010254,
2011-01-21,51.59724426269531,8.570191383361816,22.5197696685791,29.3690128326416,21.937978744506836,27.17829132080078,32.89793014526367,22.666372299194336,30.568363189697266,190.7654266357422,16.294574737548828,55.9798469543457,20.605609893798828,
2011-01-24,51.78862380981445,8.559781074523926,22.646644592285156,29.647151947021484,22.245046615600586,27.144521713256836,33.028404235839844,22.704801559448242,30.894603729248047,192.30442810058594,16.543701171875,57.030738830566406,20.685117721557617,
2011-01-25,51.641422271728516,8.544161796569824,22.611408233642578,29.614437103271484,22.34740447998047,27.144521713256836,33.0457878112793,22.781667709350586,30.935382843017578,190.30010986328125,16.57137680053711,56.9538459777832,20.649778366088867,
2011-01-26,52.87797927856445,8.538952827453613,22.52681541442871,29.786231994628906,22.475345611572266,27.110746383666992,33.09797668457031,22.720178604125977,31.58786392211914,195.74038696289062,16.894323348999023,59.53412628173828,20.667448043823242,
2011-01-27,52.56883239746094,8.611845970153809,22.611408233642578,29.8925724029541,22.552108764648438,27.17829132080078,33.35893630981445,22.489593505859375,31.326873779296875,194.98876953125,16.91277503967285,58.33796691894531,20.928056716918945,44.90719985961914
2011-01-28,52.340675354003906,8.46085262298584,22.308311462402344,29.311748504638672,22.03180694580078,26.688594818115234,32.27162551879883,22.274377822875977,30.837507247924805,195.81187438964844,16.432973861694336,57.76553726196289,20.437763214111328,44.90719985961914
2011-01-31,53.84221649169922,8.538952827453613,22.35765266418457,29.647151947021484,22.168285369873047,26.7476863861084,32.341209411621094,22.1975154876709,31.351327896118164,203.11328125,16.32225799560547,58.927486419677734,20.508440017700195,44.23382568359375
2011-02-01,54.718109130859375,8.71597957611084,22.583200454711914,30.06437873840332,22.543581008911133,27.228944778442383,32.72394561767578,22.358932495117188,32.19139099121094,205.1175994873047,16.608285903930664,60.55937957763672,20.786706924438477,44.87223815917969
2011-02-02,54.673954010009766,8.648298263549805,22.46338653564453,29.966211318969727,22.58623504638672,27.13607406616211,32.628257751464844,22.274377822875977,32.13430404663086,206.1913299560547,16.3868465423584,60.37143325805664,20.37592315673828,45.055885314941406
2011-02-03,54.70337677001953,8.653499603271484,22.555009841918945,29.982568740844727,22.620349884033203,27.169849395751953,33.011009216308594,22.389673233032227,32.2729606628418,205.58287048339844,16.313034057617188,60.610652923583984,20.958980560302734,45.055885314941406
2011-02-04,54.56353759765625,8.648298263549805,22.414043426513672,30.088918685913086,22.765348434448242,27.29649543762207,33.237152099609375,22.520339965820312,32.281097412109375,205.83338928222656,16.368396759033203,59.824607849121094,21.25050163269043,46.78746795654297
2011-02-07,54.880027770996094,8.77325439453125,22.562057495117188,30.375244140625,22.876235961914062,27.25428009033203,33.411136627197266,22.55108070373535,32.452388763427734,206.72817993164062,16.626737594604492,60.30308532714844,21.369754791259766,47.26844024658203
2011-02-08,54.6960334777832,8.835732460021973,22.555009841918945,30.57977294921875,22.970060348510742,27.33026695251465,33.81127166748047,22.6586856842041,32.55840301513672,207.2650604248047,16.940448760986328,60.679012298583984,21.60386085510254,47.180999755859375
2011-02-09,54.00415802001953,8.77325439453125,22.555009841918945,30.57158088684082,22.927410125732422,27.271163940429688,34.03742599487305,22.697120666503906,32.26478958129883,204.0796356201172,17.05117416381836,59.23508071899414,21.634780883789062,47.207237243652344
2011-02-10,54.55619430541992,8.77325439453125,22.597307205200195,30.735200881958008,22.825057983398438,27.279613494873047,34.080928802490234,22.612567901611328,32.32189178466797,206.58499145507812,16.99581527709961,59.69645690917969,21.718706130981445,47.504581451416016
2011-02-11,54.54882049560547,8.8930082321167,22.555009841918945,30.964271545410156,22.944469451904297,27.338706970214844,34.42886734008789,22.73554801940918,32.50131607055664,206.8713836669922,17.041954040527344,59.86732482910156,21.94397735595703,48.23917770385742
2011-02-14,55.74856948852539,8.898212432861328,22.392898559570312,30.931535720825195,22.978588104248047,27.431581497192383,34.28969192504883,22.635639190673828,32.852020263671875,211.3094024658203,16.93122673034668,61.55049133300781,21.833555221557617,48.26541519165039
2011-02-15,55.16710662841797,8.887800216674805,22.46338653564453,30.817014694213867,22.89329719543457,27.372478485107422,34.33317947387695,22.627944946289062,32.47684097290039,209.05455017089844,16.71900749206543,61.67009353637695,21.754039764404297,47.793182373046875
2011-02-16,55.90314865112305,8.934660911560059,22.414043426513672,30.964271545410156,23.0212345123291,27.516016006469727,34.61153793334961,22.689435958862305,32.90096664428711,212.4905548095703,17.032718658447266,62.58430862426758,22.10299301147461,48.125484466552734
2011-02-17,56.455196380615234,8.924248695373535,22.45633316040039,31.037887573242188,23.06388282775879,27.634220123291016,34.620235443115234,22.843154907226562,33.194580078125,214.31581115722656,17.281850814819336,63.26780319213867,22.094161987304688,48.1517448425293
2011-02-18,56.69070816040039,8.945075035095215,22.4915771484375,31.119709014892578,23.02976417541504,27.70176887512207,34.80289077758789,22.904644012451172,32.82754898071289,212.59786987304688,17.235713958740234,62.2169075012207,22.13833236694336,48.020565032958984
2011-02-22,56.1386833190918,8.669120788574219,22.392898559570312,30.21981430053711,22.466814041137695,27.279613494873047,33.96784591674805,22.743234634399414,31.775442123413086,210.19992065429688,16.51601791381836,59.62810134887695,21.731964111328125,46.455142974853516
2011-02-23,57.2795524597168,8.632675170898438,22.343555450439453,29.688060760498047,22.202404022216797,27.01787757873535,33.472015380859375,22.689435958862305,31.538925170898438,215.85484313964844,16.239212036132812,59.92713928222656,21.360931396484375,45.912933349609375
2011-02-24,56.46992492675781,8.611845970153809,22.258975982666016,29.859865188598633,22.27916717529297,27.110746383666992,33.67206954956055,22.597206115722656,31.375802993774414,212.41891479492188,16.211536407470703,59.67082595825195,21.422767639160156,46.2714958190918
2011-02-25,57.36791229248047,8.731598854064941,22.385848999023438,30.129825592041016,22.560636520385742,27.279613494873047,34.02003479003906,22.712495803833008,31.84069061279297,220.25717163085938,16.51601791381836,60.71317672729492,21.736379623413086,47.14601135253906
2011-02-28,57.809547424316406,8.77325439453125,22.632545471191406,30.277070999145508,22.654462814331055,27.583559036254883,34.280975341796875,22.843154907226562,32.18323516845703,220.7939910888672,16.46988868713379,61.225830078125,21.740793228149414,46.93612289428711
2011-03-01,56.727542877197266,8.58581256866455,22.40699577331543,29.630800247192383,22.219459533691406,27.364042282104492,33.62860870361328,22.666372299194336,31.392112731933594,214.49478149414062,15.990090370178223,59.86732482910156,21.33442497253418,46.411415100097656
2011-03-02,57.05138397216797,8.533746719360352,22.442237854003906,29.778053283691406,22.355932235717773,27.44847297668457,33.75907897949219,22.60488510131836,31.506303787231445,215.42535400390625,16.183847427368164,60.58502197265625,21.533191680908203,46.37642288208008
2011-03-03,58.03033447265625,8.710774421691895,22.695981979370117,30.497955322265625,22.71417236328125,28.014156341552734,34.359275817871094,22.835472106933594,32.142459869384766,219.21917724609375,16.51601791381836,62.063140869140625,21.79380226135254,47.548301696777344
2011-03-04,57.662322998046875,8.601433753967285,22.562057495117188,30.137998580932617,22.53504753112793,27.971946716308594,34.107017517089844,22.73554801940918,31.84885025024414,218.39596557617188,16.368396759033203,62.011844635009766,21.692209243774414,47.53081130981445
2011-03-07,57.25748062133789,8.544161796569824,22.646644592285156,29.859865188598633,22.245046615600586,27.760868072509766,33.76777648925781,22.674060821533203,31.302398681640625,215.6759033203125,16.156171798706055,60.610652923583984,21.369754791259766,46.71750259399414
2011-03-08,56.78643035888672,8.731598854064941,22.900388717651367,30.326162338256836,22.432695388793945,27.91283416748047,34.03742599487305,22.873903274536133,31.6612606048584,211.81048583984375,16.728235244750977,60.76445007324219,21.489025115966797,47.01483154296875
2011-03-09,56.396324157714844,8.731598854064941,23.132984161376953,30.26071548461914,22.338871002197266,27.95505142211914,34.11570739746094,22.98919105529785,31.147432327270508,212.239990234375,16.838960647583008,59.38032531738281,21.639204025268555,45.63307189941406
2011-03-10,54.34272384643555,8.554574012756348,22.872190475463867,29.647151947021484,21.92092514038086,27.516016006469727,33.72427749633789,22.835472106933594,30.47049903869629,204.4375457763672,16.37761688232422,57.227256774902344,21.471351623535156,44.99467086791992
2011-03-11,55.28486251831055,8.611845970153809,22.92153549194336,29.99892807006836,22.006221771240234,27.608888626098633,33.93304443359375,22.85083770751953,30.919071197509766,209.9135284423828,16.48834228515625,58.73952865600586,21.74521255493164,45.17832946777344
2011-03-14,55.58665466308594,8.533746719360352,22.61844253540039,29.745328903198242,21.903865814208984,27.473798751831055,33.51552963256836,22.689435958862305,30.804885864257812,213.02735900878906,16.239212036132812,58.961692810058594,21.542024612426758,44.91596603393555
2011-03-15,55.16710662841797,8.434819221496582,22.188488006591797,29.467182159423828,21.579744338989258,27.15296173095703,33.237152099609375,22.489593505859375,30.804885864257812,211.27359008789062,16.55292320251465,59.00440979003906,21.515522003173828,44.47870635986328
2011-03-16,54.283836364746094,8.278618812561035,21.84311866760254,28.919069290161133,21.050912857055664,26.680145263671875,32.67176818847656,22.166780471801758,30.185035705566406,209.5914306640625,16.183847427368164,58.20979309082031,21.27699851989746,43.76158905029297
2011-03-17,55.93994140625,8.377545356750488,21.87131118774414,29.3690128326416,21.272680282592773,26.992544174194336,32.81962203979492,22.274377822875977,30.723325729370117,215.9622039794922,16.239212036132812,59.23508071899414,21.197500228881836,44.02394485473633
2011-03-18,55.67777633666992,8.493439674377441,21.980209350585938,29.55552864074707,21.310340881347656,27.11552619934082,32.79868698120117,22.45526123046875,30.873905181884766,215.47288513183594,16.436111450195312,58.960567474365234,21.17670440673828,43.764862060546875
2011-03-21,57.3690185546875,8.535198211669922,22.236461639404297,30.204662322998047,21.669788360595703,27.344528198242188,33.30488586425781,22.73353385925293,31.405776977539062,222.30978393554688,16.685707092285156,60.123558044433594,21.57484245300293,44.20249557495117
2011-03-22,57.24347686767578,8.48822021484375,22.272050857543945,29.96636199951172,21.63555335998535,27.327564239501953,33.0430793762207,22.702619552612305,31.332134246826172,222.5977325439453,16.53780174255371,60.747798919677734,21.380199432373047,44.08871841430664
2011-03-23,57.391170501708984,8.467334747314453,22.257814407348633,30.064966201782227,21.755373001098633,27.310604095458984,33.33107376098633,22.741268157958984,31.790363311767578,221.7700653076172,16.630239486694336,62.098873138427734,21.535032272338867,44.44757843017578
2011-03-24,57.59796142578125,8.509098052978516,22.350351333618164,30.37720489501953,22.097705841064453,27.632902145385742,33.819820404052734,22.949979782104492,31.929479598999023,222.77761840820312,16.759658813476562,62.406734466552734,21.88008689880371,45.139060974121094
2011-03-25,58.11491775512695,8.52997875213623,22.343229293823242,30.484006881713867,22.1490535736084,27.709232330322266,33.880924224853516,22.949979782104492,32.101322174072266,227.16763305664062,16.87059211730957,62.4494743347168,22.0880069732666,45.21784591674805
2011-03-28,57.974632263183594,8.503880500793457,22.264934539794922,30.459365844726562,22.097705841064453,27.700756072998047,33.53180694580078,22.942249298095703,31.95403480529785,224.86463928222656,16.768901824951172,61.782466888427734,21.94202423095703,45.40166091918945
2011-03-29,58.68357467651367,8.519540786743164,22.485597610473633,30.70587158203125,22.251758575439453,27.861894607543945,33.8372802734375,23.05046272277832,32.28952407836914,227.6354217529297,16.787389755249023,62.791534423828125,22.203020095825195,45.559207916259766
2011-03-30,59.08979415893555,8.587401390075684,22.741836547851562,30.829113006591797,22.345901489257812,28.065462112426758,34.203853607177734,23.174144744873047,32.62501525878906,231.8816375732422,16.852100372314453,63.270389556884766,22.618858337402344,46.22443771362305
2011-03-31,58.89776611328125,8.556082725524902,22.68489646911621,30.952367782592773,22.3031063079834,28.082420349121094,34.0816650390625,23.127765655517578,32.74776840209961,231.80960083007812,16.8336124420166,63.52692794799805,22.472869873046875,46.390743255615234
2011-04-01,59.07502365112305,8.629165649414062,22.862838745117188,31.20707893371582,22.260313034057617,28.226606369018555,34.29983901977539,23.243709564208984,32.87050247192383,232.96109008789062,16.96303367614746,63.706520080566406,22.5878963470459,45.86555862426758
2011-04-04,59.11194610595703,8.618725776672363,22.84860610961914,31.2481746673584,22.183298110961914,28.396238327026367,34.378395080566406,23.29008674621582,33.08327865600586,233.35691833496094,16.842863082885742,64.43334197998047,22.508268356323242,45.88307189941406
2011-04-05,59.28920364379883,8.613503456115723,22.756072998046875,31.133136749267578,22.1490535736084,28.269025802612305,34.491859436035156,23.31327247619629,33.47603988647461,233.78875732421875,16.889080047607422,65.399658203125,22.990461349487305,45.97060012817383
2011-04-06,58.66881561279297,8.712691307067871,22.919790267944336,31.165996551513672,22.31166648864746,28.328384399414062,34.43075180053711,23.421499252319336,33.197818756103516,230.5501708984375,17.000003814697266,64.4248046875,23.05238914489746,46.390743255615234
2011-04-07,58.66881561279297,8.670930862426758,22.827255249023438,31.01811981201172,22.32022476196289,28.277502059936523,34.29111862182617,23.452415466308594,33.132354736328125,230.47821044921875,17.203386306762695,64.46755981445312,23.247047424316406,46.10188674926758
2011-04-08,58.8756103515625,8.592620849609375,22.763195037841797,30.7469482421875,22.191850662231445,28.260534286499023,34.09038162231445,23.382848739624023,32.89504623413086,230.2622528076172,17.09244728088379,64.19393157958984,22.990461349487305,45.85680389404297
2011-04-11,57.71613311767578,8.592620849609375,22.464235305786133,30.72231101989746,22.157621383666992,28.42169189453125,34.099117279052734,23.50652503967285,32.52682113647461,223.6052703857422,17.04623031616211,62.740211486816406,22.986040115356445,45.85680389404297
2011-04-12,55.92887878417969,8.561304092407227,22.407289505004883,30.492229461669922,21.977886199951172,28.387760162353516,34.05546188354492,23.583826065063477,32.084964752197266,215.61676025390625,16.944541931152344,61.37201690673828,22.853321075439453,45.06029510498047
2011-04-13,56.15781021118164,8.498658180236816,22.464235305786133,30.4018497467041,22.114826202392578,28.362306594848633,34.168941497802734,23.599287033081055,31.896751403808594,218.56748962402344,16.9352970123291,61.363460540771484,22.879871368408203,45.646751403808594
2011-04-14,56.541847229003906,8.420355796813965,22.5994815826416,30.4018497467041,22.07203483581543,28.51498031616211,34.09038162231445,23.738418579101562,31.994935989379883,218.96327209472656,16.953786849975586,61.551578521728516,22.89313507080078,45.734275817871094
2011-04-15,57.00712966918945,8.425575256347656,22.84860610961914,30.50867462158203,22.029239654541016,28.769418716430664,34.2562141418457,23.838912963867188,32.20769119262695,221.4102020263672,17.129426956176758,61.99626541137695,23.07008934020996,45.86555862426758
2011-04-18,56.15781021118164,8.310728073120117,22.649307250976562,30.073177337646484,21.832395553588867,28.447132110595703,33.950748443603516,23.707496643066406,31.757648468017578,216.40841674804688,17.027742385864258,60.773441314697266,22.86217498779297,44.66640090942383
2011-04-19,56.726478576660156,8.336825370788574,22.65641975402832,30.33611488342285,21.89230728149414,28.684616088867188,34.02928161621094,23.753877639770508,32.322261810302734,217.8837432861328,17.203386306762695,61.543052673339844,22.866596221923828,44.66640090942383
2011-04-20,58.063236236572266,8.35771369934082,22.948265075683594,30.829113006591797,22.354455947875977,28.964515686035156,34.64022445678711,23.877561569213867,32.74776840209961,223.6052703857422,17.397510528564453,62.72313690185547,23.35321044921875,45.47167205810547
2011-04-21,58.32909393310547,8.404690742492676,22.948265075683594,30.919506072998047,22.551305770874023,29.04931640625,34.83223342895508,23.885290145874023,33.09962844848633,224.50485229492188,17.397510528564453,63.31314468383789,23.35763931274414,46.49578094482422
2011-04-25,58.026309967041016,8.394250869750977,22.976726531982422,30.829113006591797,22.56842041015625,29.083250045776367,34.79732131958008,23.82345199584961,32.8459587097168,224.36090087890625,17.369770050048828,63.03953552246094,23.34878921508789,46.854652404785156
2011-04-26,58.60236358642578,8.446455001831055,23.161794662475586,31.420724868774414,22.756704330444336,29.422504425048828,34.85841751098633,23.985776901245117,33.21419143676758,224.82867431640625,17.4807071685791,63.33878707885742,23.423999786376953,46.91592025756836
2011-04-27,58.57281494140625,8.498658180236816,23.34686279296875,31.5604190826416,22.893640518188477,29.7533016204834,35.27735137939453,24.14037322998047,33.32057189941406,224.14500427246094,17.563899993896484,63.75782012939453,23.746925354003906,47.35356903076172
2011-04-28,58.56544876098633,8.566520690917969,23.55328941345215,31.667217254638672,22.902198791503906,29.90595245361328,35.416988372802734,24.294967651367188,33.31238555908203,225.0086212158203,17.610126495361328,63.83477020263672,23.720382690429688,47.3010368347168
2011-04-29,59.436912536621094,8.550862312316895,23.60310935974121,31.798690795898438,22.885080337524414,29.88899040222168,35.39080047607422,24.364538192749023,33.443321228027344,229.29074096679688,17.610126495361328,64.63859558105469,23.583248138427734,47.68619155883789
2011-05-02,58.646690368652344,8.51431655883789,23.6102237701416,31.749387741088867,22.799495697021484,30.194332122802734,35.51298904418945,24.395458221435547,33.20600509643555,225.40443420410156,17.452972412109375,64.09132385253906,23.41514778137207,47.68619155883789
2011-05-03,57.1770133972168,8.550862312316895,23.75970458984375,31.617931365966797,22.80805206298828,30.11798667907715,35.3122673034668,24.45729637145996,32.903236389160156,217.52394104003906,17.27733039855957,63.2532844543457,23.308969497680664,46.390743255615234
2011-05-04,56.16520690917969,8.477775573730469,23.731229782104492,31.15778350830078,22.739580154418945,30.09255027770996,35.23371505737305,24.426382064819336,32.322261810302734,210.65093994140625,17.175647735595703,61.543052673339844,23.278003692626953,46.02312088012695
2011-05-05,54.99834442138672,8.368148803710938,23.560401916503906,31.0098934173584,22.61976432800293,29.897472381591797,35.1377067565918,24.240859985351562,31.937667846679688,206.15293884277344,17.28657341003418,60.20905303955078,23.2691593170166,46.34698486328125
2011-05-06,55.24205017089844,8.409913063049316,23.695646286010742,31.28104591369629,22.662553787231445,30.109506607055664,35.16389846801758,24.30270767211914,32.19950866699219,208.59983825683594,17.305065155029297,60.568206787109375,23.32224464416504,46.3644905090332
2011-05-09,56.20952224731445,8.389032363891602,23.745471954345703,31.412504196166992,22.756704330444336,30.279146194458008,35.20753479003906,24.387727737426758,32.66594314575195,215.1849822998047,17.305065155029297,62.107425689697266,23.43284034729004,46.58330154418945
2011-05-10,56.47538757324219,8.467334747314453,24.087129592895508,31.700090408325195,22.962099075317383,30.465736389160156,35.66136932373047,24.53459930419922,32.944149017333984,217.63192749023438,17.499195098876953,62.107425689697266,23.791168212890625,47.26603698730469
2011-05-11,54.84324264526367,8.352490425109863,24.008832931518555,31.272817611694336,22.756704330444336,30.414852142333984,35.32099151611328,24.488224029541016,32.06859588623047,208.13206481933594,17.22186851501465,59.62761688232422,23.68498992919922,46.977195739746094
2011-05-12,54.762020111083984,8.352490425109863,24.250844955444336,31.33854866027832,22.92786979675293,30.694738388061523,35.67009735107422,24.85152816772461,32.03586196899414,206.584716796875,17.33279800415039,60.08934783935547,24.065439224243164,46.89841079711914
2011-05-13,54.496131896972656,8.232423782348633,24.136959075927734,30.960580825805664,22.64544105529785,30.60145378112793,35.3995361328125,24.820606231689453,31.62672233581543,205.18138122558594,17.15715980529785,58.72115707397461,23.93272590637207,46.73211669921875
2011-05-16,54.08255386352539,8.221982955932617,24.16542625427246,30.845561981201172,22.32022476196289,30.65233039855957,34.92824935913086,24.828330993652344,31.512147903442383,202.9143524169922,16.972270965576172,58.387638092041016,23.539011001586914,46.75837326049805
2011-05-17,54.08255386352539,8.284625053405762,24.343372344970703,30.4265079498291,22.32022476196289,30.65233039855957,34.96315002441406,24.88243865966797,31.1439266204834,201.9068603515625,16.861343383789062,58.7468147277832,23.468233108520508,45.78678512573242
2011-05-18,55.17558670043945,8.321168899536133,24.26508140563965,30.837331771850586,22.482830047607422,30.88981056213379,35.37336730957031,24.921091079711914,31.83946418762207,208.99571228027344,17.110939025878906,59.62761688232422,23.711544036865234,46.28571701049805
2011-05-19,55.18296813964844,8.321168899536133,24.322025299072266,31.034543991088867,22.52562713623047,30.821964263916016,35.486812591552734,25.060232162475586,31.831283569335938,209.06761169433594,17.129426956176758,59.063209533691406,23.58767318725586,46.67083740234375
2011-05-20,55.11650085449219,8.206318855285645,24.293542861938477,30.70587158203125,22.39724349975586,30.56752586364746,35.146419525146484,24.982933044433594,31.512147903442383,210.5070343017578,17.0369815826416,58.59287643432617,23.185102462768555,46.64457321166992
2011-05-23,54.25981903076172,8.091472625732422,24.008832931518555,30.270376205444336,22.08058738708496,30.25370216369629,34.814781188964844,24.812875747680664,31.18483543395996,205.72109985351562,16.82437515258789,57.73775863647461,23.118749618530273,45.7955322265625
